seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
60,290,230,5.117551856256,15.012449464923,20.130001321178,0.000886002745,0.002599108287,0.001742555516
60,300,240,4.981422222222,16.290288888889,21.271711111111,0.000862434595,0.002820340874,0.001841387735
60,310,250,5.096976529079,15.366781130767,20.463757659845,0.000882440535,0.002660453797,0.001771447166
60,320,260,5.228598090278,15.394791666667,20.623389756944,0.000905228201,0.002665303266,0.001785265734
60,330,270,5.725684113866,13.820651974288,19.546336088154,0.000991288801,0.002392772156,0.001692030479
60,340,280,6.087599000384,13.553119953864,19.640718954248,0.001053947195,0.002346454286,0.001700200740
60,350,290,5.998841723356,13.583866666667,19.582708390023,0.001038580631,0.002351777470,0.001695179050
60,360,300,6.251805555556,13.413148148148,19.664953703704,0.001082376308,0.002322220940,0.001702298624
60,370,310,6.663472932392,13.188402727051,19.851875659443,0.001153648361,0.002283310721,0.001718479541
60,380,320,7.030884887658,13.280775623269,20.311660510926,0.001217258464,0.002299303259,0.001758280861
60,390,330,6.827172912558,13.401374095989,20.228547008547,0.001181989770,0.002320182496,0.001751086133
60,400,340,7.464731944444,13.182466666667,20.647198611111,0.001292370489,0.002282283010,0.001787326750
60,410,350,8.187714323485,12.464479476502,20.652193799987,0.001417540568,0.002157977749,0.001787759159
60,420,360,8.454319727891,11.850873015873,20.305192743764,0.001463698014,0.002051743943,0.001757720979
60,430,370,8.137606514032,11.191672976384,19.329279490415,0.001408865394,0.001937616513,0.001673240953
60,440,380,8.632708907254,11.173319559229,19.806028466483,0.001494582567,0.001934438982,0.001714510774
60,450,390,8.486207407407,10.816656790123,19.302864197531,0.001469218734,0.001872689887,0.001670954311
60,460,400,9.528584331023,11.602923755514,21.131508086536,0.001649685653,0.002008816440,0.001829251046
60,470,410,9.200398873296,11.610691112117,20.811089985413,0.001592866841,0.002010161204,0.001801514022
